session_id,station_id,session_date,energy_consumed_kwh,duration_min,cost
481,3,2025-08-27 23:08:50,45.82,51.04,9.16
482,3,2025-08-06 23:42:19,38.51,22.91,7.7
483,3,2025-07-15 18:43:21,44.01,34.8,8.8
484,3,2025-08-17 10:30:01,29.94,52.08,5.99
485,3,2025-06-05 01:45:37,74.43,22.96,14.89
486,3,2025-10-21 09:19:28,40.92,43.83,8.18
487,3,2025-10-23 22:44:04,61.06,47.11,12.21
488,3,2025-05-28 13:20:33,61.76,31.61,12.35
489,3,2025-08-10 10:48:42,31.57,54.1,6.31
490,3,2025-08-10 12:37:13,35.07,48.93,7.01
491,3,2025-11-06 02:10:09,32.45,50.19,6.49
492,3,2025-09-16 22:36:36,28.36,51.13,5.67
493,3,2025-08-09 23:25:46,62.99,34.28,12.6
494,3,2025-06-06 20:27:51,62.03,33.58,12.41
495,3,2025-07-25 20:19:41,64.28,53.43,12.86
496,3,2025-09-29 13:51:17,29.99,17.6,6.0
497,3,2025-07-30 19:50:10,54.0,29.67,10.8
498,3,2025-07-26 15:21:23,20.62,17.34,4.12
499,3,2025-10-08 11:30:34,68.26,16.12,13.65
500,3,2025-10-07 14:23:42,57.04,55.57,11.41
501,3,2025-10-20 18:05:03,72.25,18.01,14.45
502,3,2025-10-06 07:17:40,47.76,22.23,9.55
503,3,2025-08-12 20:26:16,36.73,15.41,7.35
504,3,2025-07-28 03:01:10,40.86,34.01,8.17
505,3,2025-10-04 00:12:28,40.65,44.09,8.13
506,3,2025-07-01 12:57:12,21.64,16.89,4.33
507,3,2025-10-12 06:09:06,63.01,37.18,12.6
508,3,2025-10-17 10:02:59,46.32,26.25,9.26
509,3,2025-09-28 14:20:15,37.76,57.77,7.55
510,3,2025-07-07 11:43:13,51.3,50.09,10.26
511,3,2025-07-14 02:41:52,63.85,38.04,12.77
512,3,2025-05-28 08:46:16,72.43,47.77,14.49
513,3,2025-11-01 00:56:34,39.43,37.33,7.89
514,3,2025-08-01 20:24:22,59.33,54.95,11.87
515,3,2025-09-13 13:46:21,63.41,40.67,12.68
516,3,2025-10-19 09:23:32,65.58,23.51,13.12
517,3,2025-08-15 22:45:40,33.61,41.51,6.72
518,3,2025-06-03 03:20:36,70.74,15.26,14.15
519,3,2025-06-02 08:55:11,47.06,49.09,9.41
520,3,2025-10-16 08:02:21,37.91,21.2,7.58
521,3,2025-06-20 07:08:19,64.71,27.41,12.94
522,3,2025-06-10 18:38:48,66.21,54.09,13.24
523,3,2025-09-22 20:35:04,60.1,38.59,12.02
524,3,2025-09-11 14:07:38,48.39,34.28,9.68
525,3,2025-09-04 03:24:12,47.82,35.79,9.56
526,3,2025-11-03 03:07:44,68.15,39.16,13.63
527,3,2025-07-31 08:07:27,48.0,26.11,9.6
528,3,2025-08-05 18:19:51,62.31,27.72,12.46
529,3,2025-06-12 21:11:39,66.55,39.49,13.31
530,3,2025-08-26 11:58:30,65.53,56.5,13.11
531,3,2025-06-30 01:49:49,57.46,52.8,11.49
532,3,2025-09-08 20:24:35,36.21,18.42,7.24
533,3,2025-10-30 15:01:17,30.04,28.04,6.01
534,3,2025-06-10 12:26:56,57.39,22.59,11.48
535,3,2025-09-09 02:42:54,46.86,58.71,9.37
536,3,2025-08-13 07:11:21,60.15,46.84,12.03
537,3,2025-10-13 02:44:09,59.46,54.78,11.89
538,3,2025-07-23 15:30:59,40.28,18.82,8.06
539,3,2025-07-30 13:48:21,44.45,23.3,8.89
540,3,2025-07-15 16:23:18,34.37,38.05,6.87
541,3,2025-08-06 05:40:24,32.9,47.01,6.58
542,3,2025-10-12 10:54:19,65.01,58.03,13.0
543,3,2025-08-20 09:35:18,68.41,25.12,13.68
544,3,2025-08-27 15:46:46,64.29,58.53,12.86
545,3,2025-07-04 15:29:01,47.11,38.47,9.42
546,3,2025-07-10 07:41:21,63.33,34.39,12.67
547,3,2025-07-04 19:48:47,64.78,48.74,12.96
548,3,2025-07-30 06:37:49,73.35,18.57,14.67
549,3,2025-06-08 11:16:35,20.8,16.68,4.16
550,3,2025-08-05 12:25:08,57.93,40.86,11.59
551,3,2025-07-18 12:19:58,23.96,15.99,4.79
552,3,2025-07-05 01:04:09,48.34,42.6,9.67
553,3,2025-08-01 23:38:25,58.81,53.51,11.76
554,3,2025-05-25 01:39:24,23.17,50.18,4.63
555,3,2025-06-14 23:25:49,21.86,15.65,4.37
556,3,2025-07-18 12:31:26,25.64,53.94,5.13
557,4,2025-08-20 16:32:52,22.98,72.56,0.0
558,4,2025-06-08 10:27:24,23.82,172.24,0.0
559,4,2025-07-25 14:23:58,21.67,63.69,0.0
560,4,2025-06-13 12:56:50,10.93,160.14,0.0
561,4,2025-06-03 07:21:23,20.92,169.52,0.0
562,4,2025-06-24 03:38:33,28.13,162.39,0.0
563,4,2025-11-14 17:49:34,16.99,134.05,0.0
564,4,2025-07-10 21:25:42,19.11,50.6,0.0
565,4,2025-09-23 05:06:39,29.95,145.65,0.0
566,4,2025-11-05 07:43:05,12.58,53.05,0.0
567,4,2025-08-30 17:01:59,21.19,163.8,0.0
568,4,2025-07-08 13:12:06,23.35,150.52,0.0
569,4,2025-07-23 18:01:42,12.33,120.61,0.0
570,4,2025-07-08 11:45:58,11.34,141.74,0.0
571,4,2025-06-05 01:54:42,16.34,150.33,0.0
572,4,2025-11-03 11:09:26,16.12,130.01,0.0
573,4,2025-05-24 22:46:50,16.41,188.68,0.0
574,4,2025-08-07 11:24:22,11.97,171.94,0.0
575,4,2025-09-18 11:23:28,19.14,158.38,0.0
576,4,2025-07-02 04:11:14,24.42,51.22,0.0
577,4,2025-08-10 14:11:44,22.19,140.47,0.0
578,4,2025-11-04 20:29:30,16.56,156.12,0.0
579,4,2025-05-20 21:11:42,24.68,155.03,0.0
580,4,2025-09-14 23:19:57,29.55,94.24,0.0
581,4,2025-07-01 17:20:21,22.91,40.85,0.0
582,4,2025-08-18 16:40:09,16.51,82.16,0.0
583,4,2025-11-05 19:48:36,20.94,65.17,0.0
584,4,2025-08-11 18:32:15,10.64,197.54,0.0
585,4,2025-07-09 20:50:31,11.88,160.2,0.0
586,4,2025-08-28 23:50:31,21.47,105.53,0.0
587,4,2025-10-17 07:10:03,19.75,91.23,0.0
588,4,2025-06-16 09:56:26,8.08,79.72,0.0
589,4,2025-09-03 03:18:38,9.27,117.14,0.0
590,4,2025-06-29 12:40:29,8.26,80.9,0.0
591,4,2025-06-02 22:29:48,28.25,82.0,0.0
592,4,2025-08-04 01:32:24,24.3,199.4,0.0
593,4,2025-07-02 18:34:54,8.25,114.36,0.0
594,4,2025-08-17 03:15:57,10.46,70.13,0.0
595,4,2025-06-05 10:31:18,11.76,169.19,0.0
596,4,2025-08-26 09:27:54,23.1,171.32,0.0
597,4,2025-05-25 04:05:26,11.16,88.39,0.0
598,4,2025-08-25 11:43:50,11.64,193.89,0.0
599,4,2025-06-05 07:24:28,13.96,90.87,0.0
600,4,2025-11-11 13:14:02,19.62,198.2,0.0
601,4,2025-08-19 15:17:09,8.54,128.68,0.0
602,4,2025-08-10 19:54:37,25.71,123.91,0.0
603,4,2025-07-04 06:06:18,29.22,177.29,0.0
604,4,2025-09-29 12:33:33,9.2,66.35,0.0
605,4,2025-10-16 23:32:07,21.88,109.88,0.0
606,4,2025-10-29 17:08:43,13.05,114.19,0.0
607,4,2025-10-24 01:11:31,9.07,118.76,0.0
608,4,2025-07-20 19:08:22,19.1,187.52,0.0
609,4,2025-09-19 10:33:13,15.86,153.04,0.0
610,4,2025-08-19 17:44:16,9.72,195.45,0.0
611,4,2025-08-04 21:32:54,18.61,127.32,0.0
612,4,2025-06-10 03:14:35,23.47,191.06,0.0
613,4,2025-09-02 08:18:06,25.9,88.65,0.0
614,4,2025-08-13 02:25:03,12.96,88.88,0.0
615,4,2025-07-10 06:41:32,16.77,106.42,0.0
616,4,2025-09-07 15:52:08,9.89,95.34,0.0
617,4,2025-09-06 06:39:05,19.16,164.14,0.0
618,4,2025-10-03 00:15:52,25.46,185.22,0.0
619,4,2025-06-27 00:38:55,15.37,102.81,0.0
620,4,2025-06-13 02:30:24,17.08,43.93,0.0
621,4,2025-07-14 23:04:02,16.58,179.01,0.0
622,4,2025-06-15 14:31:34,23.38,150.16,0.0
623,4,2025-09-10 18:53:56,18.17,134.4,0.0
624,4,2025-08-17 16:47:21,16.11,101.47,0.0
625,4,2025-06-04 09:37:52,16.51,99.73,0.0
626,4,2025-10-20 16:43:56,8.44,45.14,0.0
627,4,2025-09-01 15:14:40,14.34,178.02,0.0
628,4,2025-05-30 05:46:38,19.65,186.97,0.0
629,4,2025-05-19 04:24:56,8.22,194.82,0.0
630,4,2025-07-07 14:50:30,13.48,198.18,0.0
631,4,2025-10-10 13:11:19,22.5,125.73,0.0
632,4,2025-05-22 14:40:46,20.26,123.78,0.0
633,4,2025-07-10 00:54:15,17.04,58.86,0.0
634,4,2025-09-06 07:19:14,26.76,40.42,0.0
635,4,2025-06-06 14:02:10,12.69,106.61,0.0
636,4,2025-06-21 06:44:19,28.11,92.94,0.0
637,4,2025-10-27 14:44:15,20.04,165.44,0.0
638,4,2025-10-30 04:12:57,21.51,74.97,0.0
639,4,2025-07-29 23:39:53,8.56,164.96,0.0
640,4,2025-11-05 00:39:36,15.51,146.56,0.0
641,4,2025-10-14 16:12:43,28.57,102.11,0.0
642,4,2025-08-13 06:30:59,13.16,79.16,0.0
643,4,2025-06-17 04:33:34,18.41,176.65,0.0
644,4,2025-06-13 11:56:58,19.78,117.01,0.0
645,4,2025-08-02 18:33:28,20.16,125.39,0.0
646,4,2025-07-24 12:57:44,18.83,120.12,0.0
647,4,2025-06-21 17:34:21,27.57,160.32,0.0
648,4,2025-07-04 10:53:51,8.28,52.72,0.0
649,4,2025-06-05 23:27:51,18.29,93.71,0.0
650,4,2025-08-26 19:23:58,21.23,52.25,0.0
651,4,2025-08-21 03:50:18,26.69,175.94,0.0
652,4,2025-06-28 09:48:17,22.51,105.15,0.0
653,4,2025-06-29 04:38:59,15.51,63.44,0.0
654,4,2025-11-13 17:39:48,13.26,75.5,0.0
655,4,2025-08-17 23:01:03,25.13,199.1,0.0
656,4,2025-09-20 08:24:04,13.74,171.32,0.0
657,4,2025-08-24 08:05:52,26.15,181.31,0.0
658,4,2025-06-23 23:15:50,17.67,168.97,0.0
659,4,2025-07-24 17:10:54,14.74,107.35,0.0
660,4,2025-10-30 00:11:13,20.93,153.42,0.0
661,4,2025-08-20 14:32:11,13.34,148.47,0.0
662,4,2025-07-23 20:42:16,20.09,187.15,0.0
663,4,2025-10-23 14:43:07,17.28,91.13,0.0
664,4,2025-10-27 03:57:36,9.73,65.16,0.0
665,4,2025-09-16 23:53:46,29.71,153.66,0.0
666,4,2025-10-29 11:03:28,27.29,173.15,0.0
667,4,2025-11-01 23:43:03,26.64,128.43,0.0
668,4,2025-10-20 18:04:05,11.73,53.88,0.0
669,4,2025-07-16 03:08:05,9.03,103.81,0.0
670,4,2025-09-25 07:11:38,11.95,155.1,0.0
671,4,2025-08-22 01:25:20,20.94,159.67,0.0
672,4,2025-09-25 13:48:33,12.61,177.66,0.0
673,4,2025-10-24 15:58:56,13.0,98.8,0.0
674,4,2025-07-03 09:02:48,24.51,163.51,0.0
675,4,2025-11-07 10:47:45,16.84,76.69,0.0
676,4,2025-06-19 22:51:18,15.12,184.58,0.0
677,4,2025-05-19 02:12:04,13.56,188.16,0.0
678,4,2025-10-25 09:05:31,19.55,166.54,0.0
679,4,2025-07-17 17:26:26,29.65,83.81,0.0
680,4,2025-10-14 23:39:15,23.81,67.32,0.0
681,4,2025-10-24 03:52:30,13.51,71.9,0.0
682,4,2025-08-31 22:04:11,28.48,150.05,0.0
683,4,2025-09-01 08:04:41,29.11,82.79,0.0
684,4,2025-05-26 13:54:30,25.28,176.98,0.0
685,4,2025-05-31 10:00:02,20.5,58.1,0.0
686,4,2025-10-18 10:33:48,15.8,82.37,0.0
687,4,2025-10-02 00:40:33,28.44,184.46,0.0
688,4,2025-09-28 07:34:02,15.94,101.02,0.0
689,4,2025-06-03 11:13:13,28.34,45.05,0.0
690,4,2025-09-30 06:55:09,27.2,165.43,0.0
691,4,2025-11-12 05:09:32,14.01,107.87,0.0
692,4,2025-09-18 08:27:44,23.74,48.61,0.0
693,4,2025-11-01 23:48:48,26.11,163.82,0.0
694,5,2025-08-04 20:18:12,55.37,23.82,0.0
695,5,2025-08-25 23:43:58,40.28,21.35,0.0
696,5,2025-07-29 11:46:27,79.53,38.7,0.0
697,5,2025-06-20 13:08:32,59.01,33.73,0.0
698,5,2025-10-02 08:55:49,48.69,36.57,0.0
699,5,2025-06-28 02:58:19,62.35,31.79,0.0
700,5,2025-10-09 17:18:00,65.42,23.61,0.0
701,5,2025-08-25 09:24:54,55.75,22.2,0.0
702,5,2025-11-04 11:21:33,62.4,28.15,0.0
703,5,2025-08-01 04:04:24,34.65,22.54,0.0
704,5,2025-08-16 13:27:38,74.46,23.75,0.0
705,5,2025-09-26 14:11:09,76.06,27.56,0.0
706,5,2025-10-07 05:40:07,32.96,38.5,0.0
707,5,2025-05-28 06:10:06,50.68,25.93,0.0
708,5,2025-09-29 04:16:39,74.5,47.97,0.0
709,5,2025-06-16 12:02:26,50.66,44.69,0.0
710,5,2025-08-22 19:51:59,36.85,46.04,0.0
711,5,2025-08-19 21:28:49,74.22,35.88,0.0
712,5,2025-11-14 04:57:35,42.86,28.62,0.0
713,5,2025-11-04 08:00:28,46.92,27.68,0.0
714,5,2025-05-26 01:33:52,83.54,21.77,0.0
715,5,2025-06-09 21:50:22,44.65,40.6,0.0
716,5,2025-09-24 07:13:14,76.82,39.46,0.0
717,5,2025-09-23 04:11:29,39.5,26.78,0.0
718,5,2025-05-27 04:11:09,76.85,27.02,0.0
719,5,2025-06-06 18:49:47,40.93,43.1,0.0
720,5,2025-07-22 05:21:49,74.78,37.29,0.0
721,5,2025-08-15 18:27:27,48.45,28.01,0.0
722,5,2025-11-01 04:52:57,31.6,45.48,0.0
723,5,2025-07-27 18:54:38,32.44,35.05,0.0
724,5,2025-09-28 06:37:51,51.92,24.81,0.0
725,5,2025-10-15 05:22:57,45.35,20.56,0.0
726,5,2025-09-06 22:02:57,35.14,37.82,0.0
727,5,2025-10-12 12:45:32,61.85,27.46,0.0
728,5,2025-07-06 16:19:22,62.3,35.99,0.0
729,5,2025-06-11 00:50:45,39.97,44.83,0.0
730,5,2025-08-26 13:51:09,58.47,39.22,0.0
731,5,2025-08-24 08:37:32,71.8,29.88,0.0
732,5,2025-09-19 18:26:37,81.17,25.38,0.0
733,5,2025-08-09 23:32:20,81.19,20.91,0.0
734,5,2025-06-05 06:11:38,33.3,40.12,0.0
735,5,2025-11-08 00:57:55,60.97,26.48,0.0
736,5,2025-11-13 19:33:53,50.54,38.41,0.0
737,5,2025-07-02 04:49:24,81.34,28.27,0.0
738,5,2025-05-29 15:50:46,62.83,42.31,0.0
739,5,2025-08-20 05:10:13,63.36,44.15,0.0
740,5,2025-08-16 22:37:20,57.95,48.87,0.0
741,5,2025-11-02 11:04:28,76.19,21.72,0.0
742,5,2025-05-22 08:56:20,57.14,40.29,0.0
743,5,2025-09-23 16:38:36,37.08,25.98,0.0
744,5,2025-09-12 04:25:57,78.91,34.67,0.0
745,5,2025-10-25 02:37:10,76.63,36.35,0.0
746,5,2025-06-02 21:06:34,71.33,37.06,0.0
747,5,2025-10-04 22:28:09,47.67,45.98,0.0
748,5,2025-05-19 01:54:38,67.09,46.32,0.0
749,5,2025-09-15 20:46:48,60.12,26.38,0.0
750,5,2025-07-18 20:47:05,78.06,25.54,0.0
751,5,2025-07-06 11:38:41,60.46,44.85,0.0
752,5,2025-07-25 09:55:00,68.98,42.19,0.0
753,5,2025-05-27 13:27:38,60.34,40.7,0.0
754,5,2025-06-13 23:12:08,62.52,43.86,0.0
755,5,2025-10-15 09:34:57,36.11,42.39,0.0
756,5,2025-08-08 04:44:28,70.55,21.01,0.0
757,5,2025-08-04 04:25:37,60.36,32.55,0.0
758,5,2025-11-07 22:58:41,42.71,34.57,0.0
759,5,2025-10-27 03:14:42,84.3,36.26,0.0
760,5,2025-06-17 12:32:59,32.52,49.7,0.0
761,5,2025-06-16 22:05:52,78.43,43.64,0.0
762,5,2025-08-30 21:57:26,63.92,49.39,0.0
763,5,2025-10-28 09:02:44,81.02,27.58,0.0
764,5,2025-11-05 10:09:29,34.66,29.04,0.0
765,5,2025-07-16 12:36:34,30.3,39.28,0.0
766,5,2025-09-07 02:36:54,44.69,43.77,0.0
767,5,2025-09-19 04:31:46,68.09,28.33,0.0
768,5,2025-10-27 22:11:03,54.67,21.08,0.0
769,5,2025-06-06 00:58:16,66.33,30.75,0.0
770,5,2025-10-23 20:35:14,74.9,28.56,0.0
771,5,2025-07-06 11:38:07,74.67,33.07,0.0
772,5,2025-11-09 15:35:39,38.4,25.91,0.0
773,5,2025-09-26 08:55:11,40.29,29.28,0.0
774,5,2025-11-05 19:11:06,61.19,26.81,0.0
775,5,2025-10-09 14:11:34,57.15,21.75,0.0
776,5,2025-10-10 01:24:00,81.3,40.46,0.0
777,5,2025-08-28 12:22:09,41.57,21.98,0.0
778,5,2025-09-21 06:34:19,39.5,49.82,0.0
779,5,2025-06-03 04:22:54,61.94,38.54,0.0
780,5,2025-09-19 20:26:56,53.6,23.06,0.0
781,5,2025-11-08 20:02:02,60.92,46.33,0.0
782,5,2025-10-29 01:18:17,83.99,22.44,0.0
783,5,2025-09-08 09:30:01,37.89,28.61,0.0
784,5,2025-09-17 04:03:08,65.48,37.28,0.0
785,5,2025-08-24 00:27:46,62.24,45.46,0.0
786,5,2025-06-09 09:46:40,61.29,27.24,0.0
787,5,2025-07-01 11:15:49,33.59,34.98,0.0
788,5,2025-06-04 04:32:16,75.21,41.61,0.0
789,5,2025-08-29 22:27:49,59.69,20.09,0.0
790,5,2025-07-31 13:49:56,76.27,35.29,0.0
791,5,2025-08-02 16:11:33,37.25,35.16,0.0
792,5,2025-10-06 15:20:00,56.03,43.22,0.0
793,5,2025-06-23 19:16:36,30.59,24.06,0.0
794,5,2025-08-31 22:08:39,72.07,33.58,0.0
795,5,2025-09-26 06:46:48,53.24,49.04,0.0
796,5,2025-08-03 23:45:11,64.18,46.81,0.0
797,5,2025-07-05 02:25:02,35.91,22.55,0.0
798,5,2025-10-09 10:32:48,31.29,27.62,0.0
799,5,2025-09-21 17:46:53,63.09,30.78,0.0
800,5,2025-10-26 09:27:12,84.4,44.12,0.0
801,5,2025-09-23 13:32:03,43.95,35.75,0.0
802,5,2025-10-26 16:10:33,70.24,36.26,0.0
803,5,2025-09-04 14:54:43,38.03,38.87,0.0
804,5,2025-10-16 01:49:46,60.23,31.51,0.0
805,5,2025-05-28 09:46:08,73.97,31.26,0.0
806,5,2025-06-21 20:36:49,45.09,21.39,0.0
807,5,2025-05-24 03:14:36,41.46,43.3,0.0
808,5,2025-08-14 09:23:31,67.24,35.63,0.0
809,5,2025-07-17 23:37:46,74.16,27.34,0.0
810,5,2025-08-24 17:27:22,46.75,20.81,0.0
811,5,2025-06-15 16:49:06,65.65,23.78,0.0
812,5,2025-08-24 18:38:03,67.04,36.46,0.0
813,5,2025-09-11 17:15:03,66.31,28.04,0.0
814,5,2025-09-24 10:33:17,54.32,21.66,0.0
815,5,2025-07-07 19:20:31,57.74,27.34,0.0
816,5,2025-06-08 09:00:54,39.4,23.88,0.0
817,5,2025-08-26 07:58:36,58.77,44.89,0.0
818,5,2025-06-30 22:20:32,75.1,39.74,0.0
819,5,2025-05-20 10:21:49,37.04,42.33,0.0
820,5,2025-10-07 14:22:16,68.11,44.92,0.0
821,5,2025-07-21 22:20:24,32.65,37.58,0.0
822,5,2025-08-25 03:14:41,43.7,32.47,0.0
823,5,2025-06-17 20:48:54,57.51,38.3,0.0
824,5,2025-10-26 06:50:31,73.04,27.52,0.0
825,5,2025-10-27 05:06:19,61.97,28.77,0.0
826,5,2025-05-28 20:13:54,65.14,26.87,0.0
827,5,2025-06-14 03:13:06,45.34,30.36,0.0
828,5,2025-09-26 23:01:01,40.74,31.01,0.0
829,5,2025-08-05 22:54:39,55.61,49.6,0.0
830,5,2025-07-03 16:46:10,44.8,32.72,0.0
831,5,2025-09-03 23:24:04,83.42,21.7,0.0
832,5,2025-08-09 21:37:43,70.46,23.2,0.0
833,5,2025-08-18 15:32:57,75.15,24.12,0.0
834,5,2025-08-21 01:25:54,42.08,33.37,0.0
835,5,2025-06-20 13:56:03,84.54,34.28,0.0
836,5,2025-10-22 14:59:48,83.34,37.25,0.0
837,5,2025-06-15 17:15:41,59.63,43.06,0.0
838,5,2025-07-22 04:50:08,41.45,49.41,0.0
839,5,2025-06-13 18:40:24,41.14,22.85,0.0
840,5,2025-07-08 10:12:29,84.95,46.19,0.0
841,5,2025-07-23 02:02:04,67.58,28.83,0.0
842,5,2025-10-16 15:41:44,33.53,22.48,0.0
843,5,2025-08-21 17:24:27,37.14,28.77,0.0
844,5,2025-10-24 20:22:56,55.66,22.15,0.0
845,5,2025-10-02 07:42:11,32.87,33.37,0.0
846,5,2025-05-26 07:12:47,64.83,35.95,0.0
847,5,2025-07-31 02:27:38,40.51,32.66,0.0
848,5,2025-11-02 17:24:38,70.84,31.0,0.0
849,5,2025-08-23 01:55:43,44.05,31.46,0.0
850,5,2025-09-21 17:31:09,82.96,21.77,0.0
851,5,2025-08-22 14:48:19,64.59,24.99,0.0
852,5,2025-06-23 06:44:04,55.0,39.07,0.0
853,5,2025-11-02 10:31:41,35.28,39.8,0.0
854,5,2025-11-12 07:45:43,34.6,36.11,0.0
855,5,2025-11-06 03:06:41,33.32,32.57,0.0
856,5,2025-09-14 00:39:20,83.6,49.25,0.0
857,5,2025-06-30 17:56:19,41.07,30.16,0.0
858,5,2025-06-15 09:04:35,84.64,21.72,0.0
859,5,2025-07-25 11:16:48,65.32,42.38,0.0
860,5,2025-08-13 02:01:35,36.35,22.96,0.0
861,5,2025-11-13 05:05:12,58.43,29.2,0.0
862,5,2025-06-23 07:12:30,41.16,42.78,0.0
863,5,2025-07-19 08:53:03,74.33,27.06,0.0
864,5,2025-06-12 04:25:43,53.89,25.6,0.0
865,5,2025-07-13 06:14:53,64.35,29.38,0.0
866,5,2025-10-31 21:03:13,78.39,48.18,0.0
867,5,2025-09-15 02:41:58,32.81,36.85,0.0
868,5,2025-08-01 20:45:35,50.77,35.09,0.0
869,5,2025-08-02 20:21:59,79.86,39.07,0.0
870,5,2025-07-10 16:59:37,81.7,41.18,0.0
871,5,2025-07-26 00:27:47,61.1,41.12,0.0
872,5,2025-07-09 16:50:00,60.23,22.52,0.0
873,5,2025-09-09 15:31:27,39.6,48.17,0.0
874,5,2025-08-23 01:49:23,32.45,37.44,0.0
875,5,2025-07-11 04:21:39,42.43,45.49,0.0
876,5,2025-05-28 03:41:55,33.91,42.9,0.0
877,5,2025-06-09 08:29:44,53.8,42.29,0.0
878,5,2025-09-16 02:17:21,38.24,46.5,0.0
879,5,2025-11-14 10:09:19,50.96,25.41,0.0
880,5,2025-09-03 22:45:03,78.01,31.52,0.0
881,5,2025-10-04 03:38:21,74.24,26.35,0.0
882,5,2025-06-18 02:00:19,35.73,38.65,0.0
883,5,2025-07-03 08:35:31,60.33,23.74,0.0
884,5,2025-06-27 05:12:53,37.95,32.81,0.0
885,5,2025-07-20 10:33:10,37.64,21.6,0.0
886,5,2025-08-24 04:53:12,84.16,21.67,0.0
887,5,2025-08-20 21:04:24,54.38,42.3,0.0
888,5,2025-08-23 06:09:04,41.1,26.48,0.0
889,5,2025-08-03 15:06:45,77.27,36.04,0.0
890,5,2025-11-07 10:05:17,40.59,47.33,0.0
891,5,2025-09-30 05:42:23,76.3,28.19,0.0
892,5,2025-05-25 16:59:16,71.76,43.85,0.0
893,5,2025-06-04 21:50:47,68.46,44.8,0.0
894,5,2025-06-18 18:56:10,48.04,46.58,0.0
895,5,2025-08-23 06:23:05,57.18,46.84,0.0
896,5,2025-09-16 10:15:30,64.26,25.63,0.0
897,5,2025-07-09 08:23:07,61.35,31.35,0.0
898,5,2025-06-16 03:34:31,69.22,49.4,0.0
899,5,2025-08-06 01:57:48,58.03,43.93,0.0
900,5,2025-10-21 05:14:49,48.38,48.27,0.0
901,5,2025-10-22 21:23:14,35.86,34.29,0.0
902,5,2025-07-25 13:00:05,63.69,20.11,0.0
903,5,2025-08-21 10:06:32,55.42,28.07,0.0
904,5,2025-10-02 06:38:46,72.93,41.58,0.0
905,5,2025-10-24 19:36:20,35.11,23.73,0.0
906,5,2025-09-13 11:12:06,66.97,43.29,0.0
907,5,2025-10-22 01:17:12,41.53,29.79,0.0
908,5,2025-05-19 10:50:54,74.29,48.49,0.0
909,5,2025-10-20 05:25:17,64.42,31.05,0.0
910,6,2025-06-18 22:30:47,43.62,49.19,4.36
911,6,2025-09-09 05:24:42,49.41,51.8,4.94
912,6,2025-08-23 20:14:48,32.05,19.7,3.2
913,6,2025-11-08 06:40:09,24.7,50.55,2.47
914,6,2025-10-02 22:39:34,31.46,32.03,3.15
915,6,2025-09-21 22:12:59,45.79,59.23,4.58
916,6,2025-10-09 08:39:52,59.15,27.83,5.91
917,6,2025-08-11 04:34:10,48.29,44.54,4.83
918,6,2025-06-19 09:22:21,61.3,29.07,6.13
919,6,2025-06-08 15:31:40,45.42,32.22,4.54
920,6,2025-10-20 02:33:26,72.76,29.22,7.28
921,6,2025-08-28 13:39:22,27.07,53.64,2.71
922,6,2025-09-30 14:47:34,44.19,36.86,4.42
923,6,2025-08-20 14:18:49,66.34,38.06,6.63
924,6,2025-08-19 07:41:07,37.96,29.84,3.8
925,6,2025-08-25 14:59:50,21.09,41.75,2.11
926,6,2025-08-15 10:35:40,28.05,55.6,2.81
927,6,2025-05-23 16:00:35,48.31,24.32,4.83
928,6,2025-10-01 12:17:26,31.12,41.01,3.11
929,6,2025-08-08 02:37:44,54.4,38.16,5.44
930,6,2025-06-05 14:38:11,64.65,55.81,6.46
931,6,2025-06-08 05:37:07,60.07,25.07,6.01
932,6,2025-09-03 06:37:55,61.5,29.9,6.15
933,6,2025-11-08 11:35:01,74.62,32.21,7.46
934,6,2025-05-20 08:20:47,60.27,37.38,6.03
935,6,2025-07-19 01:23:22,36.0,41.09,3.6
936,6,2025-09-12 18:38:41,36.75,53.9,3.68
937,6,2025-09-11 12:57:25,53.71,46.72,5.37
938,6,2025-08-09 20:24:06,37.57,59.53,3.76
939,6,2025-08-08 06:18:51,28.31,51.55,2.83
940,6,2025-06-17 05:54:28,65.07,33.68,6.51
941,6,2025-10-03 23:46:32,58.61,56.91,5.86
942,6,2025-07-10 00:19:09,36.98,16.65,3.7
943,6,2025-10-22 00:06:58,50.0,47.29,5.0
944,6,2025-11-14 14:51:43,51.87,53.11,5.19
945,6,2025-09-15 09:22:19,71.11,58.89,7.11
946,6,2025-09-05 02:34:23,35.37,55.84,3.54
947,6,2025-06-15 06:33:26,25.67,49.22,2.57
948,6,2025-10-02 16:21:48,62.52,15.96,6.25
949,6,2025-11-02 06:03:29,26.8,29.37,2.68
950,6,2025-11-07 09:23:11,67.81,39.41,6.78
951,6,2025-10-26 11:26:53,63.68,44.53,6.37
952,6,2025-07-14 07:20:20,59.45,34.06,5.95
953,6,2025-08-25 05:34:09,37.78,59.99,3.78
954,6,2025-07-06 20:22:29,25.84,52.88,2.58
955,6,2025-08-02 17:55:48,40.54,48.38,4.05
956,6,2025-09-20 22:39:43,69.49,19.54,6.95
957,6,2025-08-08 03:25:32,23.43,47.7,2.34
958,6,2025-11-13 20:18:26,58.21,18.24,5.82
959,6,2025-09-16 02:13:35,55.71,40.85,5.57
960,6,2025-09-10 07:20:37,28.6,50.01,2.86
961,6,2025-08-03 16:05:05,45.28,42.04,4.53
